Patient ID,Queue Length,Time
,212,15720.0
,212,15780.0
,210,15840.0
,211,15900.0
,211,15960.0
,210,16020.0
,213,16080.0
,212,16140.0
,212,16200.0
,212,16260.0
,211,16320.0
,210,16380.0
,210,16440.0
,211,16500.0
,216,16560.0
,219,16620.0
,220,16680.0
,218,16740.0
,215,16800.0
,217,16860.0
,219,16920.0
,223,16980.0
,223,17040.0
,222,17100.0
,222,17160.0
,222,17220.0
,219,17280.0
,219,17340.0
,218,17400.0
,218,17460.0
,218,17520.0
,219,17580.0
,217,17640.0
,216,17700.0
,217,17760.0
,216,17820.0
,219,17880.0
,219,17940.0
,225,18000.0
,224,18060.0
,222,18120.0
,224,18180.0
,231,18240.0
,230,18300.0
,232,18360.0
,234,18420.0
,234,18480.0
,238,18540.0
,242,18600.0
,243,18660.0
,239,18720.0
,242,18780.0
,246,18840.0
,247,18900.0
,247,18960.0
,247,19020.0
,250,19080.0
,250,19140.0
,251,19200.0
,249,19260.0
,253,19320.0
,257,19380.0
,259,19440.0
,262,19500.0
,267,19560.0
,265,19620.0
,264,19680.0
,261,19740.0
,266,19800.0
,268,19860.0
,270,19920.0
,274,19980.0
,276,20040.0
,274,20100.0
,276,20160.0
,275,20220.0
,276,20280.0
,276,20340.0
,277,20400.0
,276,20460.0
,276,20520.0
,274,20580.0
,275,20640.0
,278,20700.0
,280,20760.0
,286,20820.0
,291,20880.0
,297,20940.0
,300,21000.0
,303,21060.0
,304,21120.0
,303,21180.0
,307,21240.0
,305,21300.0
,306,21360.0
,307,21420.0
,304,21480.0
,305,21540.0
