"","p_cal"
"51860",0.102358408258753
"51861",0.235459903899448
"51862",0.184060349492965
"51863",0.0884307384892935
"51864",0.507979786786298
"51865",0.055820983723736
"51866",0.859073286863569
"51867",0.950549485456411
"51868",0.120133541645884
"51869",0.447977883213164
"51870",0.0838489116122013
"51871",0.0275945119627797
"51872",0.848801605091489
"51873",0.0931541266616096
"51874",0.312757742416003
"51875",0.580449535940317
"51876",0.0510608804763101
"51877",0.639799232710684
"51878",0.164432782149839
"51879",0.25133892061364
"51880",0.332726427099815
"51881",0.660681765867895
"51882",0.0587388720996029
"51883",0.947685804282218
"51884",0.608753886379897
"51885",0.284165724611683
"51886",0.10676515991475
"51887",0.72088532588772
"51888",0.14969685844693
"51889",0.196456450629419
"51890",0.444490494606204
"51891",0.0131821653720544
"51892",0.478164534595576
"51893",0.791296769617572
"51894",0.748911636590104
"51895",0.177040198232293
"51896",0.455687267421094
"51897",0.0137974983730209
"51898",0.641830614211773
"51899",0.77525224560546
"51900",0.0836352126308197
"51901",0.392418793216848
"51902",0.131264935961267
"51903",0.344443480492326
"51904",0.0826800600014092
"51905",0.32031696280084
"51906",0.886817685434133
"51907",0.0989995505273074
"51908",0.36310119925115
"51909",0.168804218722883
"51910",0.0445318479819163
"51911",0.372524680750105
"51912",0.963032802020246
"51913",0.567972764242693
"51914",0.180999319670668
"51915",0.289083613881903
"51916",0.154238976201619
"51917",0.625818761068408
"51918",0.227604585556238
"51919",0.53263332192622
"51920",0.347538486721785
"51921",0.419023440717203
"51922",0.0560077669408393
"51923",0.567751668220303
"51924",0.0666997852617653
"51925",0.72676538744339
"51926",0.257493612396203
"51927",0.057590048296911
"51928",0.278146073817586
"51929",0.107360296960359
"51930",0.525558788531241
"51931",0.034968118608408
"51932",0.782209548320869
"51933",0.124576592093694
"51934",0.812880476167552
"51935",0.378717419897818
"51936",0.155307677418026
"51937",0.21372134503466
"51938",0.274408738955538
"51939",0.220913033395325
"51940",0.0557035359861957
"51941",0.28194762200801
"51942",0.717829817860863
"51943",0.572503916095017
"51944",0.0852760213948006
"51945",0.391788485508821
"51946",0.641961597274863
"51947",0.7060272205713
"51948",0.126316001520165
"51949",0.50782072705554
"51950",0.128382734030137
"51951",0.644436506761263
"51952",0.366369370268163
"51953",0.0300077752869409
"51954",0.379644502547993
"51955",0.517906943305855
"51956",0.518853840089833
"51957",0.0357213398766223
"51958",0.106420399230472
"51959",0.26553265434135
"51960",0.384157522724868
"51961",0.112321967517338
"51962",0.882246460680748
"51963",0.317845153913673
"51964",0.0316405288844542
"51965",0.468606201441432
"51966",0.170488259280161
"51967",0.0269073169178839
"51968",0.16967249633242
"51969",0.669582958398956
"51970",0.574089601414747
"51971",0.130071014876889
"51972",0.236273156570385
"51973",0.861667370712923
"51974",0.285140468865697
"51975",0.50713059420371
"51976",0.262886857006184
"51977",0.203085688737103
"51978",0.894698173130038
"51979",0.573198484257007
"51980",0.143935815003309
"51981",0.107565796641028
"51982",0.302011882948412
"51983",0.186853514652355
"51984",0.073628088858783
"51985",0.125956130675269
"51986",0.030321777109745
"51987",0.326759241008506
"51988",0.247193750687094
"51989",0.967060578266345
"51990",0.1254670918097
"51991",0.967223216170795
"51992",0.953327300555757
"51993",0.856317264940729
"51994",0.389290665011619
"51995",0.42644110843121
"51996",0.0286561731367419
"51997",0.306471547519007
"51998",0.305400956252295
"51999",0.101435171802873
"52000",0.0238221081249353
"52001",0.481504318974329
"52002",0.289439198594948
"52003",0.22899113668224
"52004",0.593788471860119
"52005",0.266278153384037
"52006",0.0966766700223831
"52007",0.319327730056198
"52008",0.154947608559837
"52009",0.279573736422589
"52010",0.0174261521371227
"52011",0.343178249642151
"52012",0.0664536670877445
"52013",0.0596344961556378
"52014",0.543478443317065
"52015",0.179031791970249
"52016",0.54576171032368
"52017",0.223909670151512
"52018",0.189067348315091
"52019",0.816456905995623
"52020",0.334577933201642
"52021",0.0222941004427247
"52022",0.051977373239908
"52023",0.746751239767297
"52024",0.0477831695562851
"52025",0.208289577758893
"52026",0.134568627627975
"52027",0.173825431186018
"52028",0.0909941489464261
"52029",0.092044259720755
"52030",0.83097046185592
"52031",0.586129600291688
"52032",0.960736575719019
"52033",0.105433634612336
"52034",0.540938322869894
"52035",0.122014026667244
"52036",0.0459805692246262
"52037",0.122284071695251
"52038",0.761499702190171
"52039",0.0523803228093544
"52040",0.0589209644257968
"52041",0.725781604994305
"52042",0.113136984837856
"52043",0.302132589403923
"52044",0.958319547870286
"52045",0.101772357876286
"52046",0.247365233238293
"52047",0.580530753098328
"52048",0.235434510032901
"52049",0.0509141198682992
"52050",0.704313650596801
"52051",0.141193681322092
"52052",0.16785294648883
"52053",0.27241025967564
"52054",0.0140480030701425
"52055",0.145095338284002
"52056",0.802433395040261
"52057",0.0836705805631666
"52058",0.184366401946489
"52059",0.100013705784817
"52060",0.474279480091372
"52061",0.122814264593596
"52062",0.218896407070746
"52063",0.571205431362056
"52064",0.236820590146128
"52065",0.25999661914409
"52066",0.149929958073793
"52067",0.0420784835144359
"52068",0.272447656549162
"52069",0.070574438314482
"52070",0.287011425735401
"52071",0.453531148052675
"52072",0.288488043889624
"52073",0.109233505951502
"52074",0.11511797926439
"52075",0.218738792318347
"52076",0.217785137052372
"52077",0.955171692207362
"52078",0.196041872686094
"52079",0.198212321146312
"52080",0.0604265028029714
"52081",0.219364481067931
"52082",0.0725097442437297
"52083",0.112279551280716
"52084",0.408506949585739
"52085",0.180268847730207
"52086",0.633523921022685
"52087",0.935406694673694
"52088",0.0604059716631252
"52089",0.75962468573076
"52090",0.352273155115458
"52091",0.0157485370853886
"52092",0.317561758216454
"52093",0.295709993123443
"52094",0.105642920019129
"52095",0.696934027771718
"52096",0.0647332986184006
"52097",0.125206899666635
"52098",0.0214775057328529
"52099",0.283319602750701
"52100",0.100210326962189
"52101",0.277179422837627
"52102",0.1481640525371
"52103",0.174169996662619
"52104",0.196909883144927
"52105",0.056481606912329
"52106",0.0429350047353674
"52107",0.168825804642481
"52108",0.512317681327758
"52109",0.133546646917503
"52110",0.884667207669221
"52111",0.720196120560589
"52112",0.638068337404363
"52113",0.613450769309269
"52114",0.0305139580515034
"52115",0.148427738701575
"52116",0.413332535409964
"52117",0.440566347816458
"52118",0.698698548613558
"52119",0.632821491219171
"52120",0.122061303847798
"52121",0.0586075563320988
"52122",0.0876466856848882
"52123",0.316786699761372
"52124",0.837480130634946
"52125",0.163630486188913
"52126",0.130615236796094
"52127",0.0505914824042156
"52128",0.246367434379331
"52129",0.0996676891232165
"52130",0.169078352204727
"52131",0.922250029927662
"52132",0.475558627796443
"52133",0.763958230079157
"52134",0.424966490176319
"52135",0.976920117154876
"52136",0.0383622537163678
"52137",0.159316667256361
"52138",0.438232875843799
"52139",0.549875127054357
"52140",0.2308945855511
"52141",0.64156306697993
"52142",0.645953715799263
"52143",0.186821575540765
"52144",0.0977779083392612
"52145",0.384150586899263
"52146",0.0893846579374461
"52147",0.764658265845705
"52148",0.0780387208268074
"52149",0.6151005857013
"52150",0.620907515361656
"52151",0.355538021293515
"52152",0.119816767600791
"52153",0.475473646055756
"52154",0.185012103864773
"52155",0.2120764008366
"52156",0.228010467325947
"52157",0.0609007511586121
"52158",0.68908827510886
"52159",0.385579584886137
"52160",0.0768457632165938
"52161",0.50700842334524
"52162",0.29717326683596
"52163",0.210259416749286
"52164",0.219891545056626
"52165",0.441729906605877
"52166",0.0948328284787549
"52167",0.0503164837403597
"52168",0.289599811403792
"52169",0.965849882933343
"52170",0.152109723550704
"52171",0.694874351455683
"52172",0.0246677006515393
"52173",0.0992990213073525
"52174",0.300494472351836
"52175",0.717596759668815
"52176",0.228423099816414
"52177",0.245965715343916
"52178",0.079328381592725
"52179",0.161403028441725
"52180",0.354368700976803
"52181",0.176777912049339
"52182",0.885691463902906
"52183",0.907098682320483
"52184",0.0934269852163925
"52185",0.124318518999441
"52186",0.580655242448723
"52187",0.810255857103949
"52188",0.0152162936249035
"52189",0.702418195475056
"52190",0.359313408881296
"52191",0.764239220718419
"52192",0.367440825876192
"52193",0.559308251760437
"52194",0.421227852264238
"52195",0.0762888772621369
"52196",0.0106614026349462
"52197",0.701301407892951
"52198",0.457424938760201
"52199",0.216095725630331
"52200",0.686323775699119
"52201",0.919087013600872
"52202",0.0294106454207339
"52203",0.873373211842722
"52204",0.88023545386114
"52205",0.108335864873165
"52206",0.784949628289803
"52207",0.244462313518561
"52208",0.0347359940168294
"52209",0.278316159951684
"52210",0.33258544838133
"52211",0.0300964753629178
"52212",0.0101740343132294
"52213",0.946772248575153
"52214",0.636020941091384
"52215",0.568513544400562
"52216",0.224908606522442
"52217",0.84627276870033
"52218",0.042811476861574
"52219",0.0550205336424612
"52220",0.396581367779523
"52221",0.188151881158031
"52222",0.482218325173505
"52223",0.4034886149015
"52224",0.752706262397147
"52225",0.0804382954843214
"52226",0.546102066633109
"52227",0.121324916738856
"52228",0.933230004291549
"52229",0.293156091586914
"52230",0.540368854714822
"52231",0.625531997453033
"52232",0.955572688551151
"52233",0.0512230278301154
"52234",0.54938515908889
"52235",0.111376272735819
"52236",0.014969512329521
"52237",0.368731699459785
"52238",0.378271979304894
"52239",0.700576073676024
"52240",0.153460104612778
"52241",0.219718037387583
"52242",0.297863338329531
"52243",0.687539388362544
"52244",0.0643835720627036
"52245",0.787537298322746
"52246",0.160615286692643
"52247",0.103916840156809
"52248",0.171465603865175
"52249",0.297994582978225
"52250",0.259929099453279
"52251",0.694058853075774
"52252",0.548306351227699
"52253",0.474069292947737
"52254",0.427126417247703
"52255",0.919484744609909
"52256",0.57618058911842
"52257",0.85561420016439
"52258",0.335510205885927
"52259",0.616558203233611
"52260",0.0205853351028035
"52261",0.268923587501938
"52262",0.0700201960059221
"52263",0.362562931155283
"52264",0.301059560834087
"52265",0.153125859347205
"52266",0.0727971189874824
"52267",0.796545074632282
"52268",0.347444206499249
"52269",0.576967735678147
"52270",0.497374372163326
"52271",0.809645436582474
"52272",0.949780902928507
"52273",0.303943660605989
"52274",0.700175226258175
"52275",0.0495682088061673
"52276",0.141771676716266
"52277",0.0680286910593622
"52278",0.0388800227414024
"52279",0.118571821645781
"52280",0.207048195416553
"52281",0.108710065867616
"52282",0.0853159567432363
"52283",0.418424010763714
"52284",0.344417164541351
"52285",0.395639156867969
"52286",0.0406071259439135
"52287",0.234248432330994
"52288",0.339230646196974
"52289",0.348622727756039
"52290",0.240311378323202
"52291",0.111520589531423
"52292",0.0578775126070282
"52293",0.758614233072833
"52294",0.636997761237855
"52295",0.446976654124171
"52296",0.16521739583948
"52297",0.225653699060664
"52298",0.0207753146930005
"52299",0.105205526064944
"52300",0.676340127284418
"52301",0.309452906905176
"52302",0.0692566133892872
"52303",0.453455462238498
"52304",0.0259524269722032
"52305",0.0500237559722537
"52306",0.940345822184512
"52307",0.150864290100147
"52308",0.07057118746146
"52309",0.0226760805031476
"52310",0.0228590721572139
"52311",0.623206497600887
"52312",0.400397814799236
"52313",0.253211119569138
"52314",0.935394376253106
"52315",0.0914390173449131
"52316",0.283057107405914
"52317",0.50828216536493
"52318",0.0747794574192014
"52319",0.253672246074742
"52320",0.419577408049411
"52321",0.143819594561531
"52322",0.0412164495824324
"52323",0.0349521745276032
"52324",0.278629539869349
"52325",0.264542406507528
"52326",0.0349311272802247
"52327",0.788871024281645
"52328",0.419228724364643
"52329",0.0704934983145934
"52330",0.0354345096807706
"52331",0.647452980505905
"52332",0.0370159948947843
"52333",0.92702976441392
"52334",0.0403715910942834
"52335",0.609843499416088
"52336",0.263300860706185
"52337",0.253284955839052
"52338",0.913989913860568
"52339",0.284609686732331
"52340",0.769020173087346
"52341",0.0477977814634726
"52342",0.0788222505810413
"52343",0.684771338111878
"52344",0.332641031445576
"52345",0.33415544917347
"52346",0.164872536953337
"52347",0.0648638492297762
"52348",0.0144366482442209
"52349",0.0538494486979854
"52350",0.159437724617259
"52351",0.333966035644148
"52352",0.58697174904682
"52353",0.13549817712941
"52354",0.0171104198190177
"52355",0.673119213180113
"52356",0.202295476756046
"52357",0.928899086432317
"52358",0.572606137264343
"52359",0.0241642347222712
"52360",0.0824310619592671
"52361",0.627063986210626
"52362",0.214659325264439
"52363",0.138120145929724
"52364",0.247782101827862
"52365",0.0994322004828978
"52366",0.0162738265885743
"52367",0.529056394291135
"52368",0.229137603511297
"52369",0.69439579194825
"52370",0.0326453849110942
"52371",0.0365287323898665
"52372",0.121921547246022
"52373",0.364206708283105
"52374",0.0457653405997019
"52375",0.147868082907031
"52376",0.347917209978419
"52377",0.0258587475208067
"52378",0.0683160263603702
"52379",0.832432275806655
"52380",0.026367836693281
"52381",0.225595967898651
"52382",0.0951390268936866
"52383",0.516228612231213
"52384",0.156608478057463
"52385",0.089312862380986
"52386",0.859170643187431
"52387",0.0679558131863634
"52388",0.816256211330106
"52389",0.335723698476067
"52390",0.200650045508894
"52391",0.0230522782918249
"52392",0.720716377416423
"52393",0.0604043992911931
"52394",0.0725616845718195
"52395",0.261971770420917
"52396",0.0533770642165553
"52397",0.0470512222888311
"52398",0.514130672028463
"52399",0.360369201291245
"52400",0.140668117944285
"52401",0.381560656496479
"52402",0.17056870719554
"52403",0.282923788254959
"52404",0.387213257149281
"52405",0.174899944389512
"52406",0.368527253832094
"52407",0.0473700908216984
"52408",0.691366515196661
"52409",0.29056048742334
"52410",0.58724598362032
"52411",0.408883632043699
"52412",0.090377036938956
"52413",0.650043235992358
"52414",0.321954445354056
"52415",0.0584353904113368
"52416",0.282487081914951
"52417",0.465463141035112
"52418",0.446160741604539
"52419",0.241365744559173
"52420",0.342470251825436
"52421",0.63761591261913
"52422",0.384833111400413
"52423",0.339016670824746
"52424",0.0603789520596585
"52425",0.305666028681546
"52426",0.073190086116379
"52427",0.734355616943578
"52428",0.0646045323968165
"52429",0.621483021409661
"52430",0.25134086843316
"52431",0.0148512859196475
"52432",0.0469102166050396
"52433",0.178463028533149
"52434",0.62307493073708
"52435",0.091327175925147
"52436",0.0955125222685204
"52437",0.278842263501443
"52438",0.116143831407262
"52439",0.267510978414457
"52440",0.0329191439734457
"52441",0.471164814208793
"52442",0.296330462490655
"52443",0.164923279013437
"52444",0.907536874595645
"52445",0.227847795485189
"52446",0.0671090557369826
"52447",0.540548352580652
"52448",0.132396513479767
"52449",0.261434854430762
"52450",0.31085902084971
"52451",0.572553977295357
"52452",0.26034725582355
"52453",0.783842863396236
"52454",0.121183331738692
"52455",0.0365827841725218
"52456",0.10429093760367
"52457",0.311304744951687
"52458",0.0521993081932074
"52459",0.0202264884044552
"52460",0.0445582097330035
"52461",0.214292747205914
"52462",0.320663701306748
"52463",0.427272179963859
"52464",0.442191820241296
"52465",0.0219782909401718
"52466",0.46609533480215
"52467",0.0493644515126027
"52468",0.923528168747611
"52469",0.0130153535873965
"52470",0.910985887374857
"52471",0.180970318890345
"52472",0.795249818440733
"52473",0.057534020939278
"52474",0.0327139346911959
"52475",0.29505412929932
"52476",0.732054299111273
"52477",0.263046360997404
"52478",0.406700808382207
"52479",0.643526641233759
"52480",0.028183989505147
"52481",0.0544045083693695
"52482",0.926028973923023
"52483",0.119639338228732
"52484",0.281277580859261
"52485",0.179487171311553
"52486",0.278189621421693
"52487",0.0734257382564315
"52488",0.183628432329439
"52489",0.365930074678535
"52490",0.146959068805956
"52491",0.249323594464614
"52492",0.0597632073501229
"52493",0.0401684111544409
"52494",0.138943081092629
"52495",0.256414507724949
"52496",0.970453502142876
"52497",0.287647843859656
"52498",0.24262690307158
"52499",0.0720846821357084
"52500",0.314868933595704
"52501",0.173505217490025
"52502",0.15308369064277
"52503",0.33764729274551
"52504",0.772204873917517
"52505",0.452300815597661
"52506",0.530818127843771
"52507",0.21822110503622
"52508",0.052330843778662
"52509",0.258943661893606
"52510",0.371376497538373
"52511",0.779168625367605
"52512",0.0423589414834432
"52513",0.0373329802432727
"52514",0.33502211208965
"52515",0.0336408824181384
"52516",0.107920915890169
"52517",0.447114484222483
"52518",0.0206050617158718
"52519",0.484653322561678
"52520",0.189098832136947
"52521",0.330047637500103
"52522",0.57060128584965
"52523",0.490266247512545
"52524",0.213755592296885
"52525",0.149459226149512
"52526",0.590011608109318
"52527",0.197254172577744
"52528",0.498336332738655
"52529",0.0313533739561287
"52530",0.0584614423734017
"52531",0.786184082227537
"52532",0.644223495333461
"52533",0.433556561611679
"52534",0.0491914619152495
"52535",0.404033091360445
"52536",0.579627569323284
"52537",0.0441902028182333
"52538",0.082899004574749
"52539",0.808794706614337
"52540",0.0219855701624256
"52541",0.0625185982740621
"52542",0.125018182596372
"52543",0.267208018027001
"52544",0.219847987454214
"52545",0.115645152625434
"52546",0.0515515221972934
"52547",0.0903596005156571
"52548",0.0262176149468151
"52549",0.784381764017621
"52550",0.265133341009557
"52551",0.659727749959659
"52552",0.256560599348791
"52553",0.024446559328087
"52554",0.362064677451477
"52555",0.584501836935636
"52556",0.0179786494391341
"52557",0.797992210970503
"52558",0.018721895458851
"52559",0.148013476420296
"52560",0.628313289080819
"52561",0.0343281446624241
"52562",0.721913657352827
"52563",0.0802107461173892
"52564",0.0655465655419373
"52565",0.840148961314652
"52566",0.508485033602812
"52567",0.744571393343258
"52568",0.595615726534247
"52569",0.0995739801647366
"52570",0.557776456725199
"52571",0.0821228207843859
"52572",0.0335676729293672
"52573",0.473434795235398
"52574",0.0942891112784706
"52575",0.0404013733453035
"52576",0.0797017078022613
"52577",0.0498754959803654
"52578",0.0222178496996835
"52579",0.364444789319111
"52580",0.0298334978346449
"52581",0.0680110842964661
"52582",0.140744712018063
"52583",0.0640805371038701
"52584",0.0901685232724272
"52585",0.0396997924010837
"52586",0.101022151391642
"52587",0.357758592388938
"52588",0.345848205163411
"52589",0.959772758530837
"52590",0.114249315534394
"52591",0.117412291760136
"52592",0.0387687487235065
"52593",0.0762268589748003
"52594",0.789876149625732
"52595",0.787876740495485
"52596",0.0439671923129876
"52597",0.0362005427031591
"52598",0.564570052419194
"52599",0.0827072596538619
"52600",0.372480023436489
"52601",0.797217279838206
"52602",0.0616652218808192
"52603",0.323532689604733
"52604",0.931461590561289
"52605",0.0266089701689759
"52606",0.806251473019648
"52607",0.132118182999998
"52608",0.0556458115872094
"52609",0.131566475158478
"52610",0.615736729505757
"52611",0.645668400497342
"52612",0.0789717961475548
"52613",0.219633368017246
"52614",0.234195543207142
"52615",0.161761241444121
"52616",0.0946013568750156
"52617",0.891666553740256
"52618",0.0961344002734151
"52619",0.0234286233976894
"52620",0.0253521522065292
"52621",0.298084850207963
"52622",0.0928149697850685
"52623",0.669465065389435
"52624",0.137550624694325
"52625",0.155254917502423
"52626",0.350516557133597
"52627",0.0615318439233793
"52628",0.149722029477422
"52629",0.569163545028965
"52630",0.112259673239811
"52631",0.0924363922283073
"52632",0.0799603623206638
"52633",0.729806566921721
"52634",0.171370601868725
"52635",0.227266603789792
"52636",0.0181626071490285
"52637",0.957466485614129
"52638",0.0246672488439739
"52639",0.0531028588152286
"52640",0.074408039432525
"52641",0.0442018229908051
"52642",0.539514329264988
"52643",0.872858158192864
"52644",0.422597854878675
"52645",0.187357584034449
"52646",0.269529213816361
"52647",0.495807629416834
"52648",0.041400065632659
"52649",0.705652675147589
"52650",0.118203284915547
"52651",0.846228492716886
"52652",0.0382416679614713
"52653",0.0573752359300449
"52654",0.0907646387784976
"52655",0.365216244875913
"52656",0.0511751798079106
"52657",0.139156566353399
"52658",0.529271772833606
"52659",0.294360071951055
"52660",0.271936334031035
"52661",0.108122878518594
"52662",0.966928797647002
"52663",0.118085575308391
"52664",0.392885774415686
"52665",0.449367686544967
"52666",0.268623472552207
"52667",0.921977862918066
"52668",0.392725316065398
"52669",0.133794154897988
"52670",0.487632557609663
"52671",0.331697732152333
"52672",0.765748292815691
"52673",0.107386993107501
"52674",0.729945983145978
"52675",0.0806022097103713
"52676",0.0405742121057514
"52677",0.386526547609807
"52678",0.612268258899421
"52679",0.219254133704668
"52680",0.844843681448442
"52681",0.241646123787086
"52682",0.319297692786658
"52683",0.460077246699664
"52684",0.726724028620825
"52685",0.665307103840422
"52686",0.36199041842532
"52687",0.012819745459775
"52688",0.3561288025576
"52689",0.348170575602721
"52690",0.168639410396897
"52691",0.0821698105087569
"52692",0.239324218612277
"52693",0.694096332392666
"52694",0.448988888900424
"52695",0.611989045709536
"52696",0.0395973956624675
"52697",0.389456651539928
"52698",0.111476694610122
"52699",0.099450863469271
"52700",0.415422418142763
"52701",0.118410503715966
"52702",0.0702771303911878
"52703",0.707549137082507
"52704",0.250374861704905
"52705",0.608510529220431
"52706",0.270640100071853
"52707",0.171274829547912
"52708",0.0414766899441864
"52709",0.137274428612172
"52710",0.239204532166047
"52711",0.320682141911234
"52712",0.100225731985204
"52713",0.0689620848637559
"52714",0.0491855167009997
"52715",0.409412794518961
"52716",0.829649000979586
"52717",0.036635117898869
"52718",0.0493908377786361
"52719",0.535643453803201
"52720",0.405709140566561
"52721",0.100456508757306
"52722",0.822130635206479
"52723",0.397823144330907
"52724",0.0310426706378405
"52725",0.0729974506348206
"52726",0.044229147290411
"52727",0.208972034506537
"52728",0.141232262535709
"52729",0.875812043190222
"52730",0.105981843860578
"52731",0.177788962317744
"52732",0.45681641712675
"52733",0.575492516325174
"52734",0.212163632273367
"52735",0.45936900852314
"52736",0.0341125396921425
"52737",0.431315123065908
"52738",0.0888126049342536
"52739",0.25668730653336
"52740",0.277820123594654
"52741",0.699911036645354
"52742",0.224994692879955
"52743",0.957671574889473
"52744",0.79928236595722
"52745",0.0800980458394644
"52746",0.19638829300091
"52747",0.4881346130232
"52748",0.61228110686167
"52749",0.425659890797005
"52750",0.215035377101042
"52751",0.166229384744844
"52752",0.510235479314023
"52753",0.629846788263235
"52754",0.667970317528245
"52755",0.303763622249286
"52756",0.419783282626453
"52757",0.862701019597421
"52758",0.110758939039538
"52759",0.445807555611265
"52760",0.184300908444046
"52761",0.822930842091707
"52762",0.499677099528263
"52763",0.955970913156546
"52764",0.019390360072271
"52765",0.174393632631248
"52766",0.0696214536625175
"52767",0.304366340305005
"52768",0.445792798963194
"52769",0.241429134080537
"52770",0.029769258825674
"52771",0.452087237734332
"52772",0.227990766017097
"52773",0.363607247953085
"52774",0.795079464061404
"52775",0.142687609833127
"52776",0.423190106878895
"52777",0.0288714246617643
"52778",0.517316044489571
"52779",0.591538774792531
"52780",0.0541069366729863
"52781",0.0468594073834588
"52782",0.429097059956571
"52783",0.982156797178052
"52784",0.149030579944344
"52785",0.0549640601296989
"52786",0.169733556920949
"52787",0.243207613909734
"52788",0.483122573301447
"52789",0.191645028577155
"52790",0.614826598311021
"52791",0.709244553016223
"52792",0.767360770496058
"52793",0.104186119428704
"52794",0.612454772309167
"52795",0.580662276782194
"52796",0.687543721646424
"52797",0.6255428213494
"52798",0.137855267491221
"52799",0.448722472661474
"52800",0.742358377773494
"52801",0.0284758729191485
"52802",0.850981567713868
"52803",0.3266859211711
"52804",0.484323994124149
"52805",0.0937605958520502
"52806",0.205179601416653
"52807",0.207974292186159
"52808",0.0665626365210503
"52809",0.440831569856659
"52810",0.577648939596077
"52811",0.090197509968127
"52812",0.0332403899814753
"52813",0.226209818623048
"52814",0.913077475325789
"52815",0.572880990769149
"52816",0.190715030572072
"52817",0.155873016034588
"52818",0.334073946686095
"52819",0.566927871386461
"52820",0.0708061781346995
"52821",0.050740606445222
"52822",0.125742146297441
"52823",0.0131034295159951
"52824",0.112071696211415
"52825",0.661494767597591
"52826",0.1754536790914
"52827",0.620539933890171
"52828",0.51304827201814
"52829",0.317877112786059
"52830",0.339851425471082
"52831",0.273310323551307
"52832",0.0495621431717296
"52833",0.100154196130534
"52834",0.01670620852356
"52835",0.514208196345441
"52836",0.0510734575195263
"52837",0.0968839725288146
"52838",0.0340586263032754
"52839",0.957419227081444
"52840",0.204883881814012
"52841",0.0537506327463287
"52842",0.845476554548147
"52843",0.109241999069159
"52844",0.0238631142225243
"52845",0.616528323439678
"52846",0.540981649666623
"52847",0.0503799538538574
"52848",0.257017255063155
"52849",0.24663209359931
"52850",0.174935919786786
"52851",0.238681451176257
"52852",0.591372833924929
"52853",0.771396251191128
"52854",0.377091414020447
"52855",0.310407457200299
"52856",0.071020912910722
"52857",0.0546646749217489
"52858",0.0942516241198012
"52859",0.709203081683112
"52860",0.118186399739116
"52861",0.0408086356556344
"52862",0.0193773336163308
"52863",0.163305008313683
"52864",0.061273058052456
"52865",0.0243733829199309
"52866",0.321442235121403
"52867",0.287933186472531
"52868",0.291541107909446
"52869",0.87630027418944
"52870",0.420869176633854
"52871",0.699522827377937
"52872",0.0339767417439654
"52873",0.546301528939632
"52874",0.337060051477666
"52875",0.952602650347548
"52876",0.355265454869012
"52877",0.668446617635544
"52878",0.0383622537163678
"52879",0.524762140584719
"52880",0.79513502999765
"52881",0.0620187270021881
"52882",0.167723571121812
"52883",0.0375946016982885
"52884",0.0437673328394892
"52885",0.674988280613328
"52886",0.116051591163407
"52887",0.486709779057094
"52888",0.225446062337553
"52889",0.0529394262964282
"52890",0.18680152119514
"52891",0.0397542281648182
"52892",0.387205425417216
"52893",0.52251106398036
"52894",0.114819281530429
"52895",0.486300060992614
"52896",0.147339837373429
"52897",0.96228778196205
"52898",0.545016548605447
"52899",0.443071416359945
"52900",0.114301101802523
"52901",0.0733429315251691
"52902",0.146639613347497
"52903",0.242083812916535
"52904",0.409429821270833
"52905",0.129318112672027
"52906",0.274552520105182
"52907",0.0313262922921715
"52908",0.0800971285054233
"52909",0.158238674071288
"52910",0.262503237502364
"52911",0.0253048011634322
"52912",0.250153050115484
"52913",0.0322269234409618
"52914",0.520172977150026
"52915",0.251477069311037
"52916",0.444350241367097
"52917",0.298323079777912
"52918",0.741335633410438
"52919",0.3302606724152
"52920",0.122345414930987
"52921",0.0418158580573824
"52922",0.608889798057527
"52923",0.560229204560015
"52924",0.0375286743571158
"52925",0.11647256748273
"52926",0.519551183758414
"52927",0.160440628083497
"52928",0.204336322693976
"52929",0.45906748061006
"52930",0.301941683346461
"52931",0.790595625382931
"52932",0.0145955260269184
"52933",0.116763069474465
"52934",0.0627593472499518
"52935",0.2471691585505
"52936",0.0916243907420125
"52937",0.16381722519202
"52938",0.0580083595013561
"52939",0.0405050292557899
"52940",0.348692915001839
"52941",0.059964289257699
"52942",0.277498441382061
"52943",0.265480012983707
"52944",0.0923858324233474
"52945",0.433226367290916
"52946",0.105629540444979
"52947",0.650589235940323
"52948",0.719323234528684
"52949",0.514585355126862
"52950",0.956453477608968
"52951",0.111463543999105
"52952",0.295213847481168
"52953",0.53239859038288
"52954",0.244494403417924
"52955",0.0497932333981392
"52956",0.558534433492775
"52957",0.10392820080126
"52958",0.129413401042628
"52959",0.247177056475551
"52960",0.387799460215708
"52961",0.0212161494330593
"52962",0.0924561702851046
"52963",0.0602854647446128
"52964",0.256351670791127
"52965",0.10779012657076
"52966",0.703036160410812
"52967",0.347561625419914
"52968",0.0414120835684355
"52969",0.30031264282966
"52970",0.567542753882432
"52971",0.142236477880094
"52972",0.0773900222637972
"52973",0.236216445535565
"52974",0.547123494954869
"52975",0.394525618893629
"52976",0.110593007363287
"52977",0.140975055694282
"52978",0.343832560548691
"52979",0.023221551477381
"52980",0.352879095354398
"52981",0.179546719730756
"52982",0.17602531747766
"52983",0.364444010589306
"52984",0.768277296467053
"52985",0.078021235368914
"52986",0.021232400039811
"52987",0.187522018392504
"52988",0.201523344592328
"52989",0.102861737997399
"52990",0.226124196388235
"52991",0.69227189357963
"52992",0.100384826204692
"52993",0.0927259255381127
"52994",0.0500790764547164
"52995",0.14890625195019
"52996",0.51146703620024
"52997",0.0905816037863163
"52998",0.064304833573198
"52999",0.642323141403756
"53000",0.0151379284490908
"53001",0.602810418765141
"53002",0.714282081898433
"53003",0.0820441248326131
