hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number
16,1.946648876446307,19.124270237259903,,750.2516949137253,974.2204146583155,0.11029411764705882,0.0,261.8325486459047,0.25595238095238093,0.125,26
17,1.8499631569088966,31.14556976992209,49.821628112362305,807.3095414127713,994.8438387569743,0.07936507936507936,0.0,267.41062320726013,0.2611464968152866,0.10828025477707007,26
18,1.8376921842297242,41.345088183536,,914.6310124284079,1091.66663752503,0.1206896551724138,0.0,329.5610751831116,0.25547445255474455,0.15328467153284672,26
19,1.7184756429372834,46.90072635036688,,967.9652111524041,1131.2758918443296,0.09090909090909091,0.0,296.9377554816882,0.23134328358208955,0.11194029850746269,26
20,1.120372391390866,46.29761933307349,145.56601016792956,985.6465957563663,1179.9387598648518,0.06976744186046512,0.0,302.5493217125553,0.21739130434782608,0.13043478260869565,26
21,0.6460568520502122,53.85588459016545,,1011.2049193952205,1110.2835583993808,0.14772727272727273,0.0,323.5897575647364,0.22115384615384615,0.1346153846153846,26
22,4.191386452096045,67.53054776434182,,1017.8628476997761,1167.393297442788,0.10606060606060606,0.0,345.6208427279979,0.29069767441860467,0.12790697674418605,26
23,0.684993921784545,98.80606870291223,117.05597712494273,995.2745360103243,1106.161315957343,0.15,0.0,368.81493516603854,0.375,0.125,26
0,0.9322060594010064,153.70866084973335,,812.9940601673867,1001.1243875543709,0.14705882352941177,0.0,379.94203095287355,0.5348837209302325,0.09302325581395349,27
1,0.27773140666848994,180.81982511119745,,857.3062191539832,1028.9893674601615,0.05,0.0,490.04214611290234,0.6415094339622641,0.20754716981132076,27
2,0.9708539827480945,126.90500399721296,,867.8378239006443,1000.1341494675362,0.0,0.0,421.8245133832017,0.52,0.16,27
3,0.07645735369019517,72.73917348472588,,722.6532703212113,901.68864730199,0.047619047619047616,0.0,473.4724855976576,0.48148148148148145,0.14814814814814814,27
4,0.48636505966795174,87.5855234718827,56.791406544823985,623.7940115393749,788.7833268238237,0.0,0.0,321.9458148369829,0.6190476190476191,0.09523809523809523,27
5,0.0,87.19766790973294,,599.2032695999619,763.7944900214566,0.16666666666666666,0.0,253.3458955331576,0.391304347826087,0.043478260869565216,27
6,1.3514484688998685,48.805056568910715,,601.4304679405525,816.2354215687991,0.18518518518518517,0.0,381.52323870105516,0.42424242424242425,0.12121212121212122,27
7,0.14604525142342026,31.725543021498215,,581.1339005611117,765.2451704583218,0.0,0.0,219.79783512844128,0.16,0.08,27
8,2.303507097197787,12.219145762731838,,502.0816624931023,674.5265756733988,0.09259259259259259,0.1111111111111111,197.9384106394386,0.15942028985507245,0.043478260869565216,27
9,1.2357714565062625,11.637953092078218,,477.08030125162077,681.9205961506215,0.07446808510638298,0.08433734939759036,183.2155990641692,0.2032520325203252,0.04065040650406504,27
10,14.33372576835731,22.16831605862158,,519.3320197613099,807.5899277197733,0.11023622047244094,0.1111111111111111,263.10309930940423,0.1935483870967742,0.08387096774193549,27
11,15.522415330208505,27.935402376779393,96.34581051442728,480.52786402572434,761.2248081202715,0.07407407407407407,0.043478260869565216,271.43827698334314,0.23333333333333334,0.08888888888888889,27
12,8.767787041315556,26.281738211166235,,535.7320105652503,829.3072373073365,0.0873015873015873,0.05714285714285714,314.1820654494766,0.24183006535947713,0.12418300653594772,27
13,6.0516857326951525,23.263474071825634,,590.1769678719979,917.5948153259317,0.12612612612612611,0.02247191011235955,312.0809089859688,0.29931972789115646,0.11564625850340136,27
14,3.6550979972062803,12.884762253537446,45.7753086554294,623.1137474281527,966.5440349543733,0.12030075187969924,0.027777777777777776,306.55866836998706,0.2360248447204969,0.11801242236024845,27
15,3.7252180103097716,16.351554733457064,,726.2203145461956,1044.4799458625,0.12745098039215685,0.04597701149425287,234.94189695471405,0.2206896551724138,0.09655172413793103,27
16,2.9604257964685194,15.978840318483822,,710.181916173194,1013.2539066098601,0.08943089430894309,0.0,253.0002971139686,0.19047619047619047,0.10884353741496598,27
17,0.9545176047152388,12.504738979965538,,790.614180365964,1068.6478115241039,0.06306306306306306,0.0,324.1708064052595,0.19548872180451127,0.12781954887218044,27
18,1.380364864627727,20.56456173885497,,838.8363778164372,1061.1240646155927,0.1111111111111111,0.0,268.4132961842153,0.2125984251968504,0.11023622047244094,27
19,1.4764890427096815,22.23661737627233,,878.9378663367038,1102.3146682667275,0.1595744680851064,0.0,297.42127952169847,0.23333333333333334,0.10833333333333334,27
20,1.7367553155590394,37.88755713468904,,948.5717140363689,1114.922215704589,0.042105263157894736,0.0,293.25065868875816,0.256,0.096,27
21,2.11307095565501,48.03522392079653,,885.7807663658368,1079.7507954032494,0.1232876712328767,0.0,438.99505029202425,0.34615384615384615,0.17307692307692307,27
22,6.3536011086156545,65.59412078832807,53.87226819665739,914.9941813405233,1113.704344239903,0.16216216216216217,0.0,371.424281170618,0.2826086956521739,0.10869565217391304,27
23,0.5181739961740759,103.72868192051337,,976.1980769160024,1223.5050989804768,0.057692307692307696,0.0,357.19598285060056,0.3181818181818182,0.09090909090909091,27
0,2.7162703212877584,205.77333776463283,,1702.7030605689313,2474.6059105071954,0.14,0.0,391.2299936562135,0.6666666666666666,0.06666666666666667,28
1,0.18357212984954457,260.6344721900129,,1856.742117449901,1989.7646798255632,0.024390243902439025,0.0,656.8895188773146,0.78,0.16,28
2,0.20950031038032396,200.17987040502098,,1458.6505417383025,1701.830327266601,0.1111111111111111,0.0,526.2292355476005,0.6944444444444444,0.1388888888888889,28
3,0.0,123.33812262548692,,1009.8943640574912,1316.33060304714,0.14285714285714285,0.0,258.5684684955853,0.46153846153846156,0.038461538461538464,28
4,0.00107921427115798,175.57753673663706,,1802.0144010406887,1947.607315663129,0.15789473684210525,0.0,527.6138401450881,0.7083333333333334,0.125,28
5,0.025174751115705954,106.10577929216696,,2141.5439220048274,,0.0967741935483871,0.0,258.2428075893053,0.2631578947368421,0.05263157894736842,28
6,1.2798971205320602,78.03109271434057,,1234.085227663995,1337.7009822556115,0.2,0.0,493.2601518320457,0.4166666666666667,0.16666666666666666,28
7,0.15298415391665812,61.53931930243706,,1670.4874251477654,1976.9966766197006,0.07692307692307693,0.09090909090909091,416.6344188942583,0.4666666666666667,0.1111111111111111,28
8,2.274665187471541,32.514403431053445,,1751.9731706430225,1873.5212786416319,0.06557377049180328,0.08,397.9258309112689,0.25925925925925924,0.13580246913580246,28
9,1.4528311729688579,19.344044359482865,84.83789738024643,1221.1636064552788,1486.745618682843,0.13725490196078433,0.11494252873563218,273.26624325545856,0.16666666666666666,0.0873015873015873,28
10,12.33944198497629,22.57759024008217,,1441.0660953129882,1590.5420935095888,0.0967741935483871,0.07291666666666667,382.44578366320957,0.2111801242236025,0.14285714285714285,28
11,16.62871179084301,24.326762674819104,33.41030292996038,1382.464276664167,1583.2090699549876,0.13636363636363635,0.08411214953271028,321.1238551275208,0.24444444444444444,0.1,28
12,10.984134294523663,22.621435658956944,,1452.9327849930858,1555.1713477004716,0.09859154929577464,0.04424778761061947,377.76803540898663,0.2694610778443114,0.1377245508982036,28
13,9.131820010337323,21.268841086744196,,1479.0118049024413,1638.072100260027,0.10434782608695652,0.021505376344086023,294.2301091630959,0.17721518987341772,0.0949367088607595,28
14,4.978035453671304,13.720925370955683,,1803.9728118784856,2060.805043765504,0.02727272727272727,0.0,334.31280371427687,0.1925925925925926,0.0962962962962963,28
15,2.710862227832546,8.96829518957973,,1731.7150179470095,2037.3064746948494,0.1188118811881188,0.03614457831325301,285.6252351537653,0.16176470588235295,0.08823529411764706,28
16,3.82612856928989,10.600147409924217,,1635.2292723685414,2030.6764628383182,0.1044776119402985,0.0,304.81030036335346,0.18235294117647058,0.09411764705882353,28
17,3.5458248052312205,12.156694505908193,,1829.719230588969,2185.0682471398554,0.1271186440677966,0.0,377.1364175629784,0.20945945945945946,0.10810810810810811,28
18,2.3436804155811743,24.240700253938808,,1829.1827070598476,2085.451051912721,0.11711711711711711,0.0,454.2264706538265,0.2571428571428571,0.1357142857142857,28
19,1.4884617590130036,37.97097809969399,139.85209050283447,1704.80186989939,2016.2017678693956,0.12280701754385964,0.0,444.36135036845076,0.2671232876712329,0.13013698630136986,28
20,2.2949634942196675,90.16775807241882,58.83249838651136,2049.1220452453467,2238.4719319166848,0.07079646017699115,0.0,497.0085338751761,0.3602941176470588,0.1323529411764706,28
21,1.0092684234331417,133.0084143914644,196.25574281365698,2040.367304838569,2206.5495112924427,0.05952380952380952,0.0,512.1736529320881,0.4818181818181818,0.10909090909090909,28
22,5.71710570243523,137.25537122759204,,1905.4562735388965,2243.3097092892076,0.14084507042253522,0.0,427.2620009956411,0.43529411764705883,0.08235294117647059,28
23,1.4725834850577801,208.4201185080635,,2015.9591383782529,2400.2069927193816,0.1694915254237288,0.0,586.6405454330132,0.5362318840579711,0.14492753623188406,28
0,0.45269945384991256,125.7843140413393,,833.1126469678362,1077.5697845854643,0.0851063829787234,0.0,320.3612077720315,0.43137254901960786,0.09803921568627451,29
1,0.5335476305357117,126.44490112829446,,913.4280413694693,1134.4746010392932,0.0625,0.0,396.3050991112872,0.5357142857142857,0.14285714285714285,29
2,0.31342307141379966,103.0389613897869,,1075.5993952834183,1307.8436910225992,0.10526315789473684,0.0,335.395485817637,0.4230769230769231,0.15384615384615385,29
3,0.048564001446301026,110.81721178979431,,1031.6949494626986,1147.9962323767645,0.09090909090909091,0.0,336.78021871283147,0.38461538461538464,0.15384615384615385,29
4,0.19449157794585312,78.17573860103582,,500.87472172889375,747.8094862642429,0.08695652173913043,0.0,232.53836314779957,0.45161290322580644,0.03225806451612903,29
5,0.004671463744281417,60.08022873400436,,791.7610023347122,887.3780731619175,0.09523809523809523,0.0,278.3683406415722,0.21428571428571427,0.10714285714285714,29
6,0.5782676200657988,38.43384302218096,,515.7924690762402,722.9820110637041,0.03225806451612903,0.0,208.0918412784767,0.225,0.075,29
7,1.0019034334614585,37.95814584357296,,712.7834404423351,897.0976101080345,0.14705882352941177,0.14814814814814814,261.7360289233761,0.2619047619047619,0.09523809523809523,29
8,4.163937313091261,19.632646634268006,,677.8593379542357,941.4052241767706,0.09090909090909091,0.10714285714285714,261.3754933503972,0.22784810126582278,0.10126582278481013,29
9,3.112233994461816,14.045801107426527,33.565948800964634,693.2583032597357,1020.9111952167435,0.07692307692307693,0.06493506493506493,217.36746629384584,0.171875,0.1015625,29
10,13.45220574227772,23.99547387443235,,578.0272466423953,835.9517007771765,0.09649122807017543,0.0761904761904762,168.57980755281807,0.1456953642384106,0.033112582781456956,29
11,12.445398051508057,27.710131959337936,66.75412750350324,667.892049363767,963.5655932734286,0.06153846153846154,0.00909090909090909,265.1370077573052,0.26900584795321636,0.11695906432748537,29
12,8.03989053111992,25.745836200545174,74.302738358032,694.8795129178507,1027.4238459494375,0.10077519379844961,0.061946902654867256,240.3302744580041,0.1962025316455696,0.08227848101265822,29
13,2.660737102845058,14.357230018560927,150.51303223281062,778.2931086162905,1061.8459091814145,0.11009174311926606,0.031914893617021274,256.0505887059373,0.23134328358208955,0.09701492537313433,29
14,1.9176221718492592,13.614477331359563,78.82209078658252,674.5988500768806,919.6876718521992,0.05405405405405406,0.030303030303030304,198.87469044446541,0.176056338028169,0.04929577464788732,29
15,1.491977510903946,12.249734098919513,216.08419853764826,820.5356901206303,1113.8620355451328,0.08108108108108109,0.02127659574468085,287.61954195852593,0.291970802919708,0.12408759124087591,29
16,1.405820406656738,10.532055617805375,,906.2272083976958,1252.5278024472282,0.125,0.0,251.99846042547833,0.21705426356589147,0.09302325581395349,29
17,5.27336002469471,16.30679321484942,,893.0334227820442,1119.1525796199935,0.1,0.0,298.57864951014176,0.3006535947712418,0.13071895424836602,29
18,1.9986513614418786,22.488597016322718,46.32167541075705,879.7974878760824,1066.435140199264,0.11702127659574468,0.0,267.9834568701604,0.20634920634920634,0.1111111111111111,29
19,2.4806900202274687,38.472809470905645,,986.6533365912793,1234.3654873575313,0.0990990990990991,0.0,358.37609268924746,0.2517482517482518,0.14685314685314685,29
20,1.4491132050650777,45.57027555779206,,1071.2015985892444,1306.8472370741272,0.08888888888888889,0.0,405.19141194869246,0.25,0.16666666666666666,29
21,0.7485175582975491,62.86815443972319,190.64451429846486,982.5257029871723,1163.3597193564126,0.14130434782608695,0.0,352.9410001010812,0.28448275862068967,0.15517241379310345,29
22,1.6404553621388531,88.12503463898281,,887.6291818713407,1229.942715336129,0.14754098360655737,0.0,372.3134364765247,0.32894736842105265,0.10526315789473684,29
23,0.4460039311924778,81.1161865605754,,915.2231284102799,1181.3732712041824,0.02631578947368421,0.0,358.15580779290485,0.3090909090909091,0.12727272727272726,29
0,2.2059100100544398,168.38609247319,173.4428437616425,1305.851473743549,1532.0829860968652,0.08571428571428572,0.0,346.5569033546868,0.574468085106383,0.06382978723404255,30
1,0.5478937010718983,186.9599336459776,,1307.9263622208696,1688.4430800970886,0.05128205128205128,0.0,412.5366093626621,0.62,0.1,30
2,0.6390078693163761,162.93834239280602,,936.1520763853254,1281.5664219586315,0.0,0.0,435.008083377325,0.6944444444444444,0.1388888888888889,30
3,0.051404548952867175,163.95752233199534,,758.0506897891315,1019.9926020288398,0.047619047619047616,0.0,359.59223155117974,0.5806451612903226,0.06451612903225806,30
4,0.06577731572618235,124.59077895876278,,756.7190780991411,1036.1391431919328,0.03571428571428571,0.0,389.07905034479734,0.5161290322580645,0.12903225806451613,30
5,0.0818706157284361,127.62778100726106,,872.2725999582705,1274.1919881150332,0.0967741935483871,0.0,321.0998179174137,0.38461538461538464,0.05128205128205128,30
6,0.5122001812993893,95.32615217590661,,890.8431688025057,1194.4874026175526,0.125,0.0,258.2633762610748,0.3333333333333333,0.07692307692307693,30
7,0.2610136612578999,48.82690377490371,,964.6708724075986,1379.1069682731247,0.10714285714285714,0.09090909090909091,330.34388807569934,0.30303030303030304,0.12121212121212122,30
8,4.545629352322895,15.697517512971201,,862.7320868049101,1341.1496371163605,0.028985507246376812,0.03636363636363636,286.5477242551728,0.1839080459770115,0.12643678160919541,30
9,2.8821547867795996,30.1216474949816,,821.5523770115722,1191.615294545597,0.125,0.12048192771084337,213.38632305942713,0.21739130434782608,0.07246376811594203,30
10,15.694487360743867,33.11562808696737,152.74809004674353,837.9520148728327,1153.0132802684072,0.09448818897637795,0.07766990291262135,270.6060716663553,0.267515923566879,0.12101910828025478,30
11,10.652133978699476,31.450120052696683,,779.6357338548723,980.06174126182,0.07758620689655173,0.07368421052631578,252.6300687380145,0.26666666666666666,0.11333333333333333,30
12,4.785469994045732,19.559097015942196,,987.4113243655607,1190.981190659358,0.036036036036036036,0.010526315789473684,244.67939502110468,0.19310344827586207,0.09655172413793103,30
13,3.134083030363446,16.355692949909805,53.51323293371206,785.093502431057,1018.3073148555387,0.1592920353982301,0.06593406593406594,266.6941740957774,0.19230769230769232,0.11538461538461539,30
14,2.4809077904873447,10.125229425666168,51.97967068237267,913.8620974020367,1187.6397848964316,0.12612612612612611,0.07865168539325842,299.78844227659556,0.19333333333333333,0.13333333333333333,30
15,3.5736152745373078,12.348783911359615,68.1808191361622,1139.03690113693,1321.7458613548301,0.12781954887218044,0.057692307692307696,330.0142850037872,0.24260355029585798,0.14792899408284024,30
16,2.340670179906837,11.379659920129791,,1085.6843794656736,1402.6719966601058,0.12871287128712872,0.0,251.90421000155644,0.18115942028985507,0.07971014492753623,30
17,1.9537804409243216,11.829152929806384,210.58493210444612,1169.1750538114557,1471.8655476691918,0.09259259259259259,0.0,392.2409287367197,0.23076923076923078,0.16083916083916083,30
18,3.392988820673794,22.402528472058513,,1152.0092628657503,1300.630453603994,0.09009009009009009,0.0,281.01173281176233,0.19594594594594594,0.10810810810810811,30
19,4.514001397032881,54.788896496281765,,1223.148039548638,1349.1493378223215,0.05223880597014925,0.0,272.218179425143,0.24848484848484848,0.07878787878787878,30
20,1.5909282675097163,78.54407990340272,,1183.4340698298956,1458.3053316256444,0.12195121951219512,0.0,387.0062452621725,0.2767857142857143,0.11607142857142858,30
21,0.6227837963976034,93.08551622338317,174.72067519744814,1248.7977534363106,1630.0473000109164,0.13513513513513514,0.0,440.22052283669234,0.375,0.125,30
22,3.128738278904443,144.2030043080396,45.590103299882685,1199.0644420476044,1499.0505546448771,0.08823529411764706,0.0,469.4206377195772,0.5121951219512195,0.15853658536585366,30
23,0.3842071218330565,116.21935832111801,,1270.2897256265398,1779.7228632693805,0.06976744186046512,0.0,450.4644872315792,0.4489795918367347,0.16326530612244897,30
0,1.1939177444909475,156.91660862298815,108.55615389915874,1417.0529246801814,1508.1927113060412,0.11904761904761904,0.0,463.41162587134124,0.5098039215686274,0.11764705882352941,31
1,1.291895593301868,136.97108153009964,,1263.6412913498177,1415.2531804538905,0.08108108108108109,0.0,412.7295901698794,0.5434782608695652,0.13043478260869565,31
2,0.8656286668412382,91.2568597005114,,2131.3154645506543,2427.7772204556422,0.14285714285714285,0.0,358.6842528894025,0.35714285714285715,0.07142857142857142,31
3,0.27570415386071545,105.86003713665261,,1960.8307952558866,2195.1358003555233,0.2222222222222222,0.0,431.82697488671613,0.4482758620689655,0.20689655172413793,31
4,0.47759960939852764,107.28387557384126,,1426.682274171722,1780.7845112878765,0.043478260869565216,0.0,470.261369142299,0.5172413793103449,0.1724137931034483,31
5,0.2755766624094623,90.39737860332866,,1268.9097941228074,1590.0898627971555,0.038461538461538464,0.0,377.8837546932876,0.3103448275862069,0.10344827586206896,31
6,0.10513832323463773,54.372832395449905,,1432.4484983800712,1467.3811950924064,0.2,0.0625,406.3158291609462,0.34615384615384615,0.15384615384615385,31
7,0.40764007426534565,47.26598013391778,,1053.5906525129556,1287.6144413047625,0.12,0.09090909090909091,257.1611347581139,0.21212121212121213,0.06060606060606061,31
8,4.565410421875777,27.503472186690725,,1430.2810971056413,1733.9710160724612,0.13846153846153847,0.1346153846153846,375.83830683143754,0.25,0.13636363636363635,31
9,4.934157440476539,23.148408088384105,,1362.4367949843381,1403.7276379080524,0.08888888888888889,0.05714285714285714,344.9042147093907,0.26126126126126126,0.13513513513513514,31
10,12.28853224702957,25.098776449557608,75.84320891388552,1424.5437311092116,1659.8775599978544,0.14615384615384616,0.09174311926605505,303.59622647494655,0.18867924528301888,0.10062893081761007,31
11,18.298694810544195,32.35353333216912,,1410.363184472817,1284.4646737333574,0.09929078014184398,0.042735042735042736,281.84692067886186,0.1989247311827957,0.08602150537634409,31
12,13.706661659829614,26.15254705520835,,1488.0652624461695,1581.518091030889,0.09448818897637795,0.05,316.0478116302962,0.18064516129032257,0.09032258064516129,31
13,8.770389561550573,21.134656321112658,,1532.0515803575804,1816.0536781038027,0.10810810810810811,0.03225806451612903,277.1079388008441,0.176056338028169,0.07746478873239436,31
14,3.273413058501018,13.198502577430792,,1321.40457378798,1691.6217135945908,0.0967741935483871,0.038461538461538464,271.67500248913046,0.16891891891891891,0.0945945945945946,31
15,1.6636012623398213,9.187515483912934,,1655.8114064506583,1714.2827322341311,0.08196721311475409,0.03,351.5780142345778,0.2152777777777778,0.13194444444444445,31
16,3.984210452430254,14.164469238128488,,1772.4920300134002,1946.904412140548,0.13076923076923078,0.0,287.4044671894789,0.14545454545454545,0.09090909090909091,31
17,6.103496838047489,26.854814935044256,79.80813948521336,1562.8914587936677,1733.1580681456921,0.11811023622047244,0.0,381.8547270081714,0.2546583850931677,0.13043478260869565,31
18,2.8353535616197068,53.456538518992076,46.76510164122374,1271.87403646838,1441.635453007437,0.14285714285714285,0.0,263.54631723969965,0.21481481481481482,0.08148148148148149,31
19,1.021654089532389,56.859207945623254,,1779.1810346547504,2046.1108481063052,0.07216494845360824,0.0,491.3950323779959,0.2926829268292683,0.15447154471544716,31
20,2.2396079617800497,80.96240694271286,,1532.5784463165767,1698.4620019931408,0.08080808080808081,0.0,372.3022511615744,0.32,0.12,31
21,0.7703834224855362,94.15998146904863,,1764.1527619820752,2267.928779501902,0.10843373493975904,0.0,443.1834389911761,0.32673267326732675,0.1188118811881188,31
22,3.4718059662911984,104.88571212858716,,1835.3540828496932,2361.6191622607994,0.08450704225352113,0.0,485.7639483980234,0.34831460674157305,0.12359550561797752,31
23,0.8457729147574469,139.18892241725646,,1147.2705420907237,,0.0625,0.0,261.1967563865153,0.3469387755102041,0.04081632653061224,31
0,1.6746728241707478,105.50728322701055,,221.1294765042001,515.31846738334,0.09523809523809523,0.0,300.11531477073237,0.48,0.1,32
1,0.21994526289570784,99.25366753151324,,99.96795067841413,329.95624353413064,0.15789473684210525,0.0,226.02468265961286,0.32,0.04,32
2,0.4168974983229019,107.94190117047884,,162.02751438276695,376.0822014374212,0.12903225806451613,0.0,215.87216644077134,0.3902439024390244,0.0,32
3,0.014760697354874234,82.37839075236896,,84.39691341265977,386.1303586852955,0.16666666666666666,0.0,243.5434580035142,0.3333333333333333,0.0,32
4,0.22480160315597328,78.59954261485494,,160.6061169801015,364.36762430563914,0.12,0.0,266.64219257299203,0.39285714285714285,0.07142857142857142,32
5,0.7733233841803278,80.01965157248418,,9.320171583238789,259.57674706613693,0.15789473684210525,0.0,198.59861939972157,0.2857142857142857,0.0,32
6,0.5780781377012396,33.2370773169787,,86.33647422349486,341.0233027722079,0.21052631578947367,0.0,141.80025623406348,0.13043478260869565,0.0,32
7,0.317404280588183,20.73216864646352,,55.34053981706175,264.7371054348995,0.11428571428571428,0.038461538461538464,171.66557272851853,0.24444444444444444,0.022222222222222223,32
8,3.1194782657204962,12.61802047229983,,97.44014873828039,245.21420032374863,0.031746031746031744,0.018518518518518517,163.2511108014384,0.21518987341772153,0.012658227848101266,32
9,2.2823012854730926,11.06547703526921,,101.50026144822368,257.04141565758607,0.07228915662650602,0.08333333333333333,141.46617900006493,0.15454545454545454,0.01818181818181818,32
10,11.018306882642882,15.814069163182932,,120.96459833190903,265.07124987441716,0.10236220472440945,0.09523809523809523,161.1534833375217,0.20496894409937888,0.0,32
11,12.86684393639253,20.480713136031913,,175.52273422957802,323.3480940677279,0.11290322580645161,0.10679611650485436,155.23405516049465,0.20125786163522014,0.006289308176100629,32
12,13.180470390841537,21.633700895685703,,228.86563864533775,419.78211074185845,0.12142857142857143,0.032,173.96147742296336,0.21022727272727273,0.011363636363636364,32
13,6.351400487506405,17.909469760732822,,179.3158310022474,304.90015056615715,0.09615384615384616,0.03488372093023256,162.44223541383792,0.2127659574468085,0.02127659574468085,32
14,6.720365831437294,17.02928057004062,122.20341900619133,220.25934334834017,333.6998252330832,0.07964601769911504,0.021505376344086023,179.67536446844034,0.22297297297297297,0.02027027027027027,32
15,4.613550696051768,13.755745330746214,,170.02416071295227,371.7520345661571,0.09803921568627451,0.0,169.97101958845798,0.16666666666666666,0.030303030303030304,32
16,2.252180899904072,14.024509284035641,,195.14468066214005,470.08984585750966,0.08571428571428572,0.0,186.06422031101604,0.17142857142857143,0.02857142857142857,32
17,3.227021107719786,28.826444886636192,,116.55305230028064,425.0236532562904,0.102803738317757,0.0,154.9411803200012,0.13768115942028986,0.014492753623188406,32
18,3.189895314981087,33.36984753265291,123.19487429062292,153.13644054300966,493.97843815388217,0.16346153846153846,0.0,200.24628421127161,0.18840579710144928,0.057971014492753624,32
19,2.128018979215075,41.73556293864765,,219.8846101555961,546.1133945645541,0.10091743119266056,0.0,227.86375357651025,0.2714285714285714,0.07857142857142857,32
20,1.7719380317814835,43.03439160943145,,216.88678862242367,496.1722775343433,0.05555555555555555,0.0,219.57805825682584,0.21008403361344538,0.06722689075630252,32
21,0.8021614601374786,68.35345879834529,,227.42855311551511,593.1477145251414,0.0958904109589041,0.0,269.52382216713846,0.2815533980582524,0.05825242718446602,32
22,1.6762301167631204,72.2544289712069,,275.07420394070766,579.7080270767191,0.11320754716981132,0.0,267.51343238475573,0.3880597014925373,0.05970149253731343,32
23,1.1606916420700857,109.24982529774351,,338.3986405420832,534.5225404177153,0.16363636363636364,0.0,286.1318262385965,0.37681159420289856,0.043478260869565216,32
0,3.8812868500651043,165.32914833845632,,1150.0119790280096,1300.423495628066,0.018518518518518517,0.0,504.32600558688443,0.5072463768115942,0.18840579710144928,33
1,0.12664331307528506,271.31590462917757,,1404.2093919018926,1467.2271324199278,0.09090909090909091,0.0,466.1893968352701,0.6363636363636364,0.09090909090909091,33
2,0.7815784518514419,154.67908059995773,,888.0116222709614,1026.3986518727863,0.0625,0.0,375.48495234681985,0.475,0.15,33
3,0.0028348326143190425,156.48569837328216,,968.3609966836557,1240.9498395971923,0.07692307692307693,0.0,278.1281768599842,0.45454545454545453,0.030303030303030304,33
4,1.7397636263754996,141.0437731535195,,1025.96561302542,1341.037378508642,0.05555555555555555,0.0,476.79574598331516,0.45454545454545453,0.18181818181818182,33
5,0.11633045562910882,131.9254402308294,,888.901430045471,1139.8729180246992,0.08695652173913043,0.0,253.9448490043504,0.5555555555555556,0.037037037037037035,33
6,0.6642931238517825,68.47390589315579,,815.9883204971478,1058.2813251302566,0.16666666666666666,0.05,309.1469815027228,0.41935483870967744,0.12903225806451613,33
7,0.1276052562871731,41.27096678431501,,863.4401567876291,1163.2583571556133,0.1875,0.1724137931034483,204.68004449421173,0.2222222222222222,0.05555555555555555,33
8,3.804985048030802,29.09994387463072,,904.1176148018087,1030.3030138405652,0.1323529411764706,0.12727272727272726,262.084921361598,0.2345679012345679,0.1111111111111111,33
9,1.7771702135417424,19.41506626137481,,901.4210907008558,1238.9052179277207,0.10526315789473684,0.0641025641025641,231.33132752066854,0.21951219512195122,0.08943089430894309,33
10,18.61742630542962,32.37346262013202,,787.7830548791992,1010.9663305593623,0.09774436090225563,0.08035714285714286,239.00939513189675,0.2046783625730994,0.08771929824561403,33
11,13.754285678320786,31.013826278649713,,979.5229500289399,1259.6819708000485,0.1044776119402985,0.06306306306306306,287.31111148424327,0.23529411764705882,0.11176470588235295,33
12,8.781548736655404,28.68593307140328,62.58103177929297,1087.994363799956,1351.1095496216387,0.11818181818181818,0.08235294117647059,302.1293831103212,0.22972972972972974,0.14189189189189189,33
13,7.581902133390104,19.569298415787976,36.81630906879309,1191.7948595211683,1422.8390300385854,0.15172413793103448,0.03305785123966942,324.40331379681567,0.28735632183908044,0.13793103448275862,33
14,7.254688184483665,16.745183532951422,41.0917539415841,1148.2066596953453,1295.0499465376886,0.15315315315315314,0.022727272727272728,339.0014193447415,0.25735294117647056,0.17647058823529413,33
15,5.085447182570985,16.767260038339295,195.45614699322323,1307.2823682316407,1432.6226283747085,0.07874015748031496,0.0,269.25719812565615,0.20496894409937888,0.09937888198757763,33
16,4.9888938201221125,29.957347672727444,68.83793780826272,1325.5279317428854,1512.837227275462,0.09859154929577464,0.0,326.3706342559671,0.2598870056497175,0.12429378531073447,33
17,5.146062161310133,41.701262446286236,,1365.277090661125,1471.2522870770301,0.15833333333333333,0.0,314.48605180528403,0.23809523809523808,0.11564625850340136,33
18,3.816736802943423,50.91561149392253,,1429.5906998212579,1616.4614764911673,0.10714285714285714,0.0,306.86412597332327,0.3142857142857143,0.10714285714285714,33
19,3.4741078347141734,64.51492162630564,,1215.9846432271163,1388.7444414291742,0.11224489795918367,0.0,289.7001346478995,0.24193548387096775,0.0967741935483871,33
20,1.6959747524071487,73.57973060287635,123.79090819990597,1326.9810518002732,1518.4832342779375,0.1595744680851064,0.0,377.6109297003077,0.30158730158730157,0.11904761904761904,33
21,1.6342077753419282,129.39094076716225,,1308.8327629709702,1351.2289816067462,0.047619047619047616,0.0,373.5623915944101,0.3669724770642202,0.13761467889908258,33
22,5.376515070563215,154.59444010063672,,1341.1251979431365,1508.0441832824408,0.13513513513513514,0.0,428.6764306963391,0.3854166666666667,0.13541666666666666,33
