day_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,sdec_appopriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number
Fri,3.5881875217966614,42.48503790203881,130.78602547518676,2099.749175247442,2347.0984857263265,0.10902255639097744,0.018691588785046728,527.1774535371545,0.29608938547486036,0.17039106145251395,46
Mon,8.048449918263463,33.8451703469613,60.87451651533411,,,0.1262135922330097,0.05263157894736842,124.13871557476223,0.07124681933842239,0.0,46
Sat,1.7292291468684875,29.02043804593599,,1909.1659128519577,2203.0219159958633,0.09345794392523364,0.021739130434782608,388.2420521901604,0.27796610169491526,0.1152542372881356,46
Sun,1.7752955070416634,16.70301629425505,,1637.95753241262,1809.149839217138,0.07111111111111111,0.0213903743315508,252.72260748780278,0.1701388888888889,0.0763888888888889,46
Thu,7.242226103603374,31.86092841717575,94.89100310581034,1671.5001577838068,1863.9577823130162,0.12692307692307692,0.01904761904761905,397.93505918206114,0.26548672566371684,0.1592920353982301,46
Tue,8.814460902063102,57.86098042002632,151.6093452304251,766.1252264232692,909.9882558533214,0.09090909090909091,0.01968503937007874,294.9965187762005,0.35340314136125656,0.09947643979057591,46
Wed,4.00344743615286,38.125362515673665,165.28793190084434,1286.2251483726845,1420.954140361449,0.06639004149377593,0.020618556701030927,363.6953391700322,0.3081761006289308,0.16352201257861634,46
Fri,2.7984261579432865,19.843954782618006,44.127051747071164,1663.9932615878836,1947.9485384824104,0.10810810810810811,0.018779342723004695,479.79693322695266,0.23939393939393938,0.15454545454545454,47
Mon,3.768447472115556,31.566060676156194,85.99765949556968,,,0.09352517985611511,0.04721030042918455,124.28172547346566,0.06666666666666667,0.0,47
Sat,4.177760350488601,20.33084417920283,,2319.602011427087,2525.236930911833,0.09259259259259259,0.01809954751131222,543.2798855409203,0.2522255192878338,0.1513353115727003,47
Sun,2.3580675794532766,19.85896257193014,,2653.4746689241365,,0.11009174311926606,0.049723756906077346,135.69700826093597,0.12280701754385964,0.007017543859649123,47
Thu,6.072152713666252,30.568793940009666,,1210.714877870546,1558.7225911286037,0.11447811447811448,0.0163265306122449,419.02919991855305,0.2676056338028169,0.15492957746478872,47
Tue,4.833148564511793,43.696139212950484,,520.5161567456621,673.3074158906147,0.1263537906137184,0.0211864406779661,213.31734894067654,0.26822157434402333,0.04664723032069971,47
Wed,12.33449602064232,28.262632487838857,64.21563766708778,840.6049094558708,1082.7608637005117,0.10714285714285714,0.01809954751131222,349.3731187708088,0.2619718309859155,0.14084507042253522,47
Fri,4.453852777804161,35.71553602926841,,1202.666553811342,1454.4326466826026,0.09274193548387097,0.019704433497536946,362.88022500606905,0.2897196261682243,0.14953271028037382,48
Mon,6.094603696472285,32.04103945416752,194.17212909228874,,,0.10819672131147541,0.03474903474903475,130.39373665328998,0.08376963350785341,0.005235602094240838,48
Sat,5.182014164658193,30.57507136781253,,1466.7683866107575,1741.6335979356425,0.10407239819004525,0.022727272727272728,398.2984321369456,0.29292929292929293,0.1414141414141414,48
Sun,1.4912578830198269,13.586083549261325,,1473.0582299339726,1719.2119040552395,0.14285714285714285,0.05235602094240838,184.06231081910155,0.13398692810457516,0.042483660130718956,48
Thu,2.2309449855815755,19.098730475264997,129.12582111872143,1064.8568145514314,1240.815640276117,0.09774436090225563,0.018518518518518517,339.93017398610664,0.29012345679012347,0.1697530864197531,48
Tue,5.206434335364581,20.48485015704182,,391.605728807956,541.3765544050663,0.08394160583941605,0.03111111111111111,190.8021009810239,0.24786324786324787,0.04843304843304843,48
Wed,4.281331910062956,35.980924669374,,834.390446781039,953.1136620487264,0.1510791366906475,0.01834862385321101,299.78183609568447,0.29080118694362017,0.11869436201780416,48
Fri,2.8137126832473,33.45400962413756,80.4042735088248,1408.1135419138475,1774.1762361587882,0.09765625,0.019138755980861243,466.79906321100265,0.2904191616766467,0.15568862275449102,49
Mon,5.9293752769858585,41.46990677833344,,,,0.07947019867549669,0.01968503937007874,131.51122644040203,0.09844559585492228,0.0,49
Sat,1.8569986103745295,25.49327063376124,,1423.1767254950767,1906.5493018050222,0.1125,0.020100502512562814,418.83507271479476,0.2532467532467532,0.1331168831168831,49
Sun,2.4379212883587904,19.586783731222365,,1406.2011677125524,1716.3371752551056,0.13432835820895522,0.0593607305936073,216.48287998228915,0.17701863354037267,0.059006211180124224,49
Thu,3.083616742120972,44.660599703816374,76.71791737015019,1114.6886872891307,1416.2936579819113,0.08627450980392157,0.019138755980861243,387.18222513631883,0.33430232558139533,0.15988372093023256,49
Tue,10.91184557447934,26.618242158054713,,703.0203401106664,900.0636628808363,0.07942238267148015,0.0211864406779661,238.46370129396442,0.2318840579710145,0.11594202898550725,49
Wed,2.3736320274959692,20.7030886948655,,851.7566451391478,1058.4745775274396,0.08835341365461848,0.0196078431372549,291.5620449640368,0.24012158054711247,0.14285714285714285,49
Fri,6.412395401062316,82.08144515102613,41.74524613017729,446.7532138401704,755.166527012209,0.13402061855670103,0.01702127659574468,376.29598451424744,0.3819628647214854,0.1273209549071618,50
Mon,4.402808821643977,29.078209706214828,,222.669462655318,503.79886571806287,0.07446808510638298,0.03070175438596491,134.5555077102784,0.1043956043956044,0.0027472527472527475,50
Sat,1.4654993227267543,43.59557259179881,,662.2273947515168,1119.1967424524769,0.10526315789473684,0.023668639053254437,413.9076908553232,0.29411764705882354,0.13602941176470587,50
Sun,3.15071807410189,11.059047835263817,183.92786923469066,474.01384172083976,961.5883384110894,0.12442396313364056,0.04864864864864865,167.67688079917235,0.1552346570397112,0.04332129963898917,50
Thu,5.145532710610181,46.82076855747937,,131.52193970443147,400.19273772612655,0.057777777777777775,0.02127659574468085,260.3580571936166,0.26732673267326734,0.07260726072607261,50
Tue,3.31795891066644,51.8860674771524,44.787216269600094,166.59675707650482,385.39413586267943,0.10852713178294573,0.0228310502283105,237.74026641436149,0.3203592814371258,0.06287425149700598,50
Wed,2.352171437585721,62.50318026387808,,135.78921043423352,372.4032603795034,0.1,0.017777777777777778,226.98121627088986,0.32753623188405795,0.03768115942028986,50
